3308531970::::[0.12178178689992136, 0.08022785603824732, 0.09989354297395318, 0.1213457998195305, 0.12769887064357158, 0.09168584694253744, 0.10775159224290118, 0.10703358485118816, 0.06376539273862723, 0.07881572684952179]
2467269151::::[0.09649122137844572, 0.11804476864514582, 0.09238483048938596, 0.12495468390026886, 0.09323870117946148, 0.09762107179966749, 0.08419387069142932, 0.12551117137828835, 0.08635481563847366, 0.08120486489943309]
490073993::::[0.10108167886865466, 0.08726745461044307, 0.0738476320569265, 0.12577901225112462, 0.10498785212338767, 0.11319686199798983, 0.09908811778133149, 0.1353518514311053, 0.08675951083356348, 0.07264002804547344]
48761101::::[0.11278549176168012, 0.09436196646286987, 0.09067919229655948, 0.12494850252336308, 0.09415239835825982, 0.11196054198416343, 0.10324808571414597, 0.10830442082601197, 0.07808757952039184, 0.0814718205525543]
75167900::::[0.0851315214361341, 0.11052379249839049, 0.11553392412747386, 0.1303431061477998, 0.0939800532690876, 0.10666768378802058, 0.10084644151929835, 0.10560441880494303, 0.09801457544044888, 0.053354482968403165]
3343725700::::[0.13191697951976353, 0.10912650167046219, 0.06414190064662129, 0.12772552625679906, 0.09791788137695977, 0.11542387795338187, 0.08401369727730525, 0.08606805152924732, 0.07405320185842242, 0.10961238191103694]
55121922::::[0.1651334831312198, 0.09163259910600238, 0.12166582244747712, 0.08100290527150794, 0.06853538240327361, 0.06734491277687883, 0.11970150128908078, 0.12097304700422049, 0.08103539630831129, 0.08297495026202749]
153611829::::[0.10415278922503736, 0.09202708042461549, 0.11255550575658577, 0.09876832600619702, 0.11183147400618693, 0.11307159300177838, 0.12224153767650689, 0.08884758887299897, 0.07365162887825835, 0.08285247615183453]
3214533497::::[0.10310412945148753, 0.08571298601160669, 0.08588109891976335, 0.10507941433964715, 0.08006591958133603, 0.09272233380399895, 0.11757281206676759, 0.11831547954091097, 0.11971112896663025, 0.0918346973178512]
890201033653325824::::[0.16278120569932358, 0.0984534689332312, 0.07455962795066921, 0.10274457864276619, 0.08112844939505681, 0.07806123454280502, 0.09136137825984084, 0.10546560673002488, 0.11161768529849896, 0.09382676454778337]
